_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,do_the_photos_capture_any_event_or_incident,do_the_photos_capture_any_event_or_incident:confidence,enter_the_code_at_the_bottom_of_the_above_link,if_there_is_an_event_copy_the_highlighted_keyword_to_here_colored_in_blue_on_each_row,orig__golden,orig_do_the_photos_capture_any_event_or_incident,do_the_photos_capture_any_event_or_incident_gold,do_the_photos_capture_any_event_or_incident_gold_reason,orig_enter_the_code_at_the_bottom_of_the_above_link,enter_the_code_at_the_bottom_of_the_above_link_gold,enter_the_code_at_the_bottom_of_the_above_link_gold_reason,url
253615380,false,finalized,2,2/13/2013 01:06:13,No,1.0,"66433
66433","
",,,,,,66433,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/511487ecc2a3754cfe669690
253615381,false,finalized,2,2/13/2013 00:39:30,No,1.0,"150404
150404","
",,,,,,150404,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/511488c9c2a3754cfe6697ad
253615382,false,finalized,2,2/13/2013 00:55:01,No,1.0,"754273
754273","
",,,,,,754273,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/511485dbc2a3754cfe6693ab
253615383,false,finalized,2,2/13/2013 00:52:43,No,1.0,"330396
330396","
",,,,,,330396,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51147ee0c2a3754cfe668aff
253615384,false,finalized,2,2/13/2013 01:30:36,No,1.0,"357430
357430","
",,,,,,357430,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/5114857ec2a3754cfe66935a
253615385,false,finalized,2,2/13/2013 00:53:20,No,1.0,"976388
976388","
",,,,,,976388,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51149c09c2a3754cfe66b134
253615386,false,finalized,2,2/13/2013 00:44:22,No,1.0,"272974
272974","cigarette
",,,,,,272974,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51147c7cc2a3754cfe6687d6
253615387,false,finalized,2,2/13/2013 00:18:24,No,1.0,"424454
424454","
",,,,,,424454,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51148e10c2a3754cfe669fc3
253615388,false,finalized,2,2/13/2013 00:21:47,No,1.0,"914059
914059","
",,,,,,914059,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51149101c2a3754cfe66a339
253615389,false,finalized,2,2/12/2013 18:06:42,No,1.0,"615924
615924","
",,,,,,615924,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/511487f9c2a3754cfe6696a4
253615390,false,finalized,2,2/13/2013 01:17:24,No,1.0,"254048
254048","
",,,,,,254048,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/5114966bc2a3754cfe66aa95
253615391,false,finalized,2,2/13/2013 00:28:33,Yes,0.5455,"552386
552386","like
",,,,,,552386,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/511485ecc2a3754cfe6693c3
253615392,false,finalized,2,2/13/2013 01:06:13,No,1.0,"492199
492199","
",,,,,,492199,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/511478acc2a3754cfe66849c
253615393,false,finalized,2,2/13/2013 01:02:23,Yes,0.5204,"207245
207245","
chelsea art gallery",,,,,,207245,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51148be3c2a3754cfe669c57
253615394,false,finalized,2,2/13/2013 01:06:23,No,1.0,"253421
253421","
",,,,,,253421,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/5114bc18c2a3754cfe66d44f
253615395,false,finalized,2,2/13/2013 01:04:39,Yes,0.514,"791815
791815","sisterhood
",,,,,,791815,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51148caac2a3754cfe669d7d
253615396,false,finalized,2,2/13/2013 00:15:36,Not Sure,0.5191,"720239
720239","de per souza presentation fashion mundo private
de, per, souza",,,,,,720239,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/5114982cc2a3754cfe66ac7f
253615397,false,finalized,2,2/12/2013 23:51:27,No,1.0,"581480
581480","
",,,,,,581480,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51149113c2a3754cfe66a36d
253615398,false,finalized,2,2/13/2013 00:16:43,No,1.0,"814825
814825","
",,,,,,814825,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/5114a3b7c2a3754cfe66ba25
253615399,false,finalized,2,2/13/2013 00:22:04,No,1.0,"478351
478351","random
",,,,,,478351,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51147f1bc2a3754cfe668b3b
253615400,false,finalized,2,2/12/2013 18:06:16,No,1.0,"343106
343106","
",,,,,,343106,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/5114807ec2a3754cfe668d30
253615401,false,finalized,2,2/13/2013 01:00:34,No,1.0,"309076
309076","
",,,,,,309076,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51148e0ac2a3754cfe669f9f
253615402,false,finalized,2,2/13/2013 00:53:33,No,1.0,"626412
626412","
no unique activity",,,,,,626412,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51147c8dc2a3754cfe6687ee
253615403,false,finalized,2,2/12/2013 23:17:03,No,1.0,"571165
571165","random
",,,,,,571165,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51148c65c2a3754cfe669d4f
253615404,false,finalized,2,2/13/2013 00:24:05,No,1.0,"769807
769807","
",,,,,,769807,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51149131c2a3754cfe66a3ad
253615405,false,finalized,2,2/13/2013 00:59:05,No,1.0,"26559
26559","
",,,,,,26559,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/511478d6c2a3754cfe6684b5
253615406,false,finalized,2,2/13/2013 00:52:13,No,0.5421,"911533
911533","
cheese",,,,,,911533,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51147df5c2a3754cfe6689a2
253615407,false,finalized,2,2/13/2013 01:03:08,No,1.0,"764265
764265","
",,,,,,764265,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/511492b9c2a3754cfe66a5bc
253615408,false,finalized,2,2/12/2013 23:21:16,No,1.0,"940265
940265","
",,,,,,940265,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51148400c2a3754cfe6690cc
253615409,false,finalized,2,2/13/2013 00:18:03,No,1.0,"208821
208821","
",,,,,,208821,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/511484b8c2a3754cfe6691a1
253615410,false,finalized,2,2/12/2013 23:30:26,No,1.0,"103901
103901","
",,,,,,103901,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51149034c2a3754cfe66a251
253615411,false,finalized,3,2/13/2013 00:49:37,No,0.6559,"47508
47508
47508","
random
",,,,,,47508,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51148256c2a3754cfe668ec7
253615412,false,finalized,2,2/13/2013 01:03:11,No,1.0,"659685
659685","
",,,,,,659685,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51148833c2a3754cfe66970f
253615413,false,finalized,2,2/13/2013 00:57:51,No,1.0,"792187
792187","
",,,,,,792187,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51147e11c2a3754cfe6689bf
253615414,false,finalized,2,2/13/2013 01:28:24,No,1.0,"17631
17631","
",,,,,,17631,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/511489d0c2a3754cfe669898
253615415,false,finalized,2,2/13/2013 00:52:12,No,1.0,"569257
569257","
",,,,,,569257,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51148b28c2a3754cfe669a8e
253615416,false,finalized,2,2/13/2013 00:36:49,No,0.5556,"164244
164244","""birthday""
",,,,,,164244,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51148352c2a3754cfe66900c
253615417,false,finalized,2,2/13/2013 00:58:39,No,1.0,"285861
285861","random
",,,,,,285861,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/511489e5c2a3754cfe6698cb
253615418,false,finalized,2,2/13/2013 01:01:06,No,1.0,"341736
367311","
",,,,,,341736,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/511488d9c2a3754cfe6697be
253615419,false,finalized,2,2/13/2013 00:57:55,No,1.0,"627452
627452","
",,,,,,627452,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51148562c2a3754cfe6692ea
253615420,false,finalized,2,2/12/2013 17:49:29,No,1.0,"539372
645013","
",,,,,,539372,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51148ba7c2a3754cfe669b75
253615421,false,finalized,2,2/13/2013 01:18:20,No,1.0,"268505
268505","
",,,,,,268505,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51148711c2a3754cfe669567
253615422,false,finalized,2,2/13/2013 00:16:04,No,1.0,"179059
179059","
",,,,,,179059,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/5114802ec2a3754cfe668c82
253615423,false,finalized,2,2/13/2013 00:16:00,Yes,0.5283,"388417
388417","tree guinness instagram jameson christmastree holiday rockstar
",,,,,,388417,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51148233c2a3754cfe668e93
253615424,false,finalized,2,2/13/2013 00:43:04,No,1.0,"264439
264439","
",,,,,,264439,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51148208c2a3754cfe668e8e
253615425,false,finalized,2,2/13/2013 01:07:01,Not Sure,0.5172,"377550
377550","
",,,,,,377550,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51147ae9c2a3754cfe66867d
253615426,false,finalized,2,2/13/2013 01:10:31,No,1.0,"469196
469196","
",,,,,,469196,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/5114856ec2a3754cfe66933d
253615427,false,finalized,2,2/13/2013 00:31:38,Yes,1.0,"902000
902000","tree nyu lighting washington washingtonsquarepark square
tree  lighting  washington",,,,,,902000,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51148308c2a3754cfe668f8e
253615428,false,finalized,4,2/13/2013 01:31:04,Yes,1.0,"840902
840902
840902
840902","beacon, exhibit, trippy

show ""monkees
monkees",,,,,,840902,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51149261c2a3754cfe66a56e
253615429,false,finalized,2,2/13/2013 00:46:00,No,1.0,"82561
82561","
",,,,,,82561,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/511497dbc2a3754cfe66ac61
253615430,false,finalized,2,2/12/2013 23:13:55,Yes,1.0,"94374
94374","nutcracker
nutcracker love",,,,,,94374,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51148a6cc2a3754cfe669960
253615431,false,finalized,2,2/13/2013 01:03:57,No,1.0,"642645
642645","
",,,,,,642645,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51148153c2a3754cfe668e36
253615432,false,finalized,2,2/13/2013 01:11:41,No,1.0,"293977
293977","
",,,,,,293977,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51148a19c2a3754cfe669918
253615433,false,finalized,2,2/13/2013 01:04:26,No,1.0,"400303
400303","
",,,,,,400303,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51147f07c2a3754cfe668b22
253615434,false,finalized,2,2/13/2013 00:44:23,No,1.0,"237818
237818","
",,,,,,237818,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/511487d9c2a3754cfe66965d
253615435,false,finalized,2,2/13/2013 00:39:29,No,1.0,"567602
567602","
",,,,,,567602,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51147a88c2a3754cfe66861e
253615436,false,finalized,2,2/13/2013 01:30:14,No,1.0,"460350
460350","
",,,,,,460350,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51147a66c2a3754cfe6685f1
253615437,false,finalized,2,2/13/2013 01:11:31,No,1.0,"168406
546661","
",,,,,,168406,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51147f5dc2a3754cfe668b79
253615438,false,finalized,2,2/13/2013 00:34:03,No,1.0,"825980
825980","
",,,,,,825980,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51147f84c2a3754cfe668bce
253615439,false,finalized,2,2/13/2013 00:53:20,No,1.0,"773867
773867","
",,,,,,773867,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51147f7ec2a3754cfe668bc7
253615440,false,finalized,2,2/13/2013 00:04:37,No,1.0,"179749
179749","
",,,,,,179749,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/511497d4c2a3754cfe66ac45
253615441,false,finalized,2,2/13/2013 00:50:04,Yes,0.5251,"44181
44181","party heidi holiday haunted klum
",,,,,,44181,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51147a64c2a3754cfe6685eb
253615442,false,finalized,2,2/13/2013 01:00:39,No,0.5176,"944039
944039","
party",,,,,,944039,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51148732c2a3754cfe669595
253615443,false,finalized,2,2/13/2013 00:41:09,No,1.0,"713702
713702","
",,,,,,713702,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51148bc1c2a3754cfe669bf0
253615444,false,finalized,2,2/13/2013 00:56:04,No,1.0,"581042
581042","
",,,,,,581042,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51149251c2a3754cfe66a53d
253615445,false,finalized,2,2/13/2013 01:11:51,Yes,0.5352,"174236
174236","
cotto trout borgore",,,,,,174236,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51147969c2a3754cfe66850e
253615446,false,finalized,2,2/13/2013 00:49:27,No,1.0,"791515
791515","
",,,,,,791515,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51147b4dc2a3754cfe6686e3
253615447,false,finalized,3,2/13/2013 01:33:23,No,1.0,"238003
238003
238003","

",,,,,,238003,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/511490a6c2a3754cfe66a2c1
253615448,false,finalized,2,2/13/2013 00:33:59,No,1.0,"291374
291374","
",,,,,,291374,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51148564c2a3754cfe6692fd
253615449,false,finalized,2,2/13/2013 00:44:05,No,1.0,"753922
753922","
",,,,,,753922,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/5114804ec2a3754cfe668ca0
253615450,false,finalized,2,2/13/2013 00:16:04,No,1.0,"696484
696484","
",,,,,,696484,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/511487e0c2a3754cfe669677
253615451,false,finalized,2,2/13/2013 00:40:10,No,0.5009,"523150
523150","
wine",,,,,,523150,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51148490c2a3754cfe66917a
253615452,false,finalized,2,2/13/2013 00:55:16,No,1.0,"800989
800989","
",,,,,,800989,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51149916c2a3754cfe66adbc
253615453,false,finalized,2,2/13/2013 00:58:13,No,1.0,"662689
662689","
",,,,,,662689,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/511481c5c2a3754cfe668e8d
253615454,false,finalized,2,2/13/2013 01:07:54,No,1.0,"482147
482147","
",,,,,,482147,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/511486dcc2a3754cfe669545
253615455,false,finalized,2,2/13/2013 01:06:56,No,1.0,"624020
624020","
",,,,,,624020,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51148daac2a3754cfe669f22
253615456,false,finalized,2,2/13/2013 01:03:30,No,1.0,"585299
585299","
",,,,,,585299,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51148350c2a3754cfe668fff
253615457,false,finalized,2,2/13/2013 00:58:26,No,1.0,"267772
267772","
",,,,,,267772,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51148294c2a3754cfe668ee5
253615458,false,finalized,2,2/12/2013 23:31:44,No,1.0,"380930
380930","
",,,,,,380930,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/511488c7c2a3754cfe6697a9
253615459,false,finalized,2,2/13/2013 01:11:20,No,1.0,"13840
13840","
",,,,,,13840,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51148a6fc2a3754cfe66996c
253615460,false,finalized,2,2/12/2013 23:40:43,No,1.0,"18937
18937","
",,,,,,18937,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51147d97c2a3754cfe66891a
253615461,false,finalized,2,2/13/2013 00:47:24,No,1.0,"581919
581919","
",,,,,,581919,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51149ac2c2a3754cfe66af95
253615462,false,finalized,2,2/13/2013 01:04:37,No,1.0,"683315
683315","
",,,,,,683315,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51147e21c2a3754cfe6689f9
253615463,false,finalized,2,2/13/2013 00:05:32,No,1.0,"751865
751865","
",,,,,,751865,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51148246c2a3754cfe668eba
253615464,false,finalized,3,2/13/2013 01:27:21,No,0.6898,"304955
304955
304955","walking

",,,,,,304955,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51148a8ec2a3754cfe66999c
253615465,false,finalized,2,2/13/2013 00:01:30,No,1.0,"2299
2299","
",,,,,,2299,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/511479e4c2a3754cfe66855e
253615466,false,finalized,2,2/13/2013 01:04:46,No,1.0,"989996
989996","
",,,,,,989996,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51147d9cc2a3754cfe668936
253615467,false,finalized,2,2/13/2013 01:01:39,No,1.0,"248781
248781","
",,,,,,248781,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51149e34c2a3754cfe66b457
253615468,false,finalized,2,2/13/2013 00:39:16,No,1.0,"182291
182291","dinner
",,,,,,182291,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51147b53c2a3754cfe6686f5
253615469,false,finalized,2,2/12/2013 17:48:05,No,1.0,"5114bd71c2a3754cfe66d5fc
578802","
",,,,,,578802,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/5114bd71c2a3754cfe66d5fc
253615470,false,finalized,2,2/13/2013 00:39:39,No,1.0,"170000
170000","
",,,,,,170000,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51148ae3c2a3754cfe6699ec
253615472,false,finalized,2,2/13/2013 00:32:54,No,1.0,"585505
585505","
",,,,,,585505,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51149cddc2a3754cfe66b272
253615473,false,finalized,2,2/13/2013 01:28:24,No,1.0,"610325
610325","
",,,,,,610325,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/5114c337c2a3754cfe66dbd6
253615474,false,finalized,2,2/13/2013 00:49:23,No,1.0,"807389
807389","
",,,,,,807389,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/511485f2c2a3754cfe6693e5
253615475,false,finalized,2,2/13/2013 00:55:38,No,1.0,"941068
941068","
",,,,,,941068,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51148f01c2a3754cfe66a14b
253615476,false,finalized,2,2/12/2013 23:37:14,No,1.0,"821535
821535","
",,,,,,821535,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/511483dac2a3754cfe669063
253615477,false,finalized,2,2/12/2013 23:59:08,No,1.0,"33920
33920","
",,,,,,33920,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51149f72c2a3754cfe66b574
253615478,false,finalized,2,2/13/2013 00:56:18,Yes,0.5181,"869901
869901","beautiful
",,,,,,869901,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/511481bec2a3754cfe668e81
253615479,false,finalized,2,2/12/2013 23:27:29,No,1.0,"739280
739280","
",,,,,,739280,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/511485fec2a3754cfe6693e8
253615480,false,finalized,2,2/13/2013 00:57:16,No,1.0,"590922
590922","
",,,,,,590922,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51148e82c2a3754cfe66a06b
253615481,false,finalized,2,2/13/2013 01:08:05,Yes,0.5021,"847803
847803","
",,,,,,847803,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51147b55c2a3754cfe6686fb
253615482,false,finalized,2,2/13/2013 01:00:45,No,1.0,"192283
192283","
",,,,,,192283,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51147b51c2a3754cfe6686f2
253615483,false,finalized,2,2/13/2013 00:55:16,No,1.0,"152897
152897","
",,,,,,152897,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/511488a5c2a3754cfe669772
253615484,false,finalized,2,2/13/2013 01:02:18,No,1.0,"818348
818348","
",,,,,,818348,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/511482adc2a3754cfe668f1a
253615485,false,finalized,2,2/13/2013 01:26:40,No,0.5052,"12651
12651","
tuna",,,,,,12651,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/511495bdc2a3754cfe66a961
253615486,false,finalized,2,2/13/2013 00:29:44,No,0.5102,"819863
819863","
met warhol monet picasso water andy",,,,,,819863,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51149b0cc2a3754cfe66afc8
253615487,false,finalized,2,2/13/2013 01:15:54,No,0.5361,"892534
892534","rockettes radiocity show spectacular time radiocitymusichall wicked
",,,,,,892534,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/511479d3c2a3754cfe66854f
253615488,false,finalized,2,2/13/2013 00:02:05,No,1.0,"993608
993608","
",,,,,,993608,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51148075c2a3754cfe668d11
253615489,false,finalized,2,2/13/2013 00:54:30,No,1.0,"896867
896867","
",,,,,,896867,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51148663c2a3754cfe6694c5
